timestamp,load_kw,price_yuan_per_kwh,ambient_temp_c,hour,weekday,is_weekend
2024-07-05 13:45:00,2282.07,0.65,35.64,13,4,0
2024-07-05 14:00:00,2180.48,1.105,36.1,14,4,0
2024-07-05 14:15:00,2102.63,1.105,35.86,14,4,0
2024-07-05 14:30:00,1982.6,1.105,34.29,14,4,0
2024-07-05 14:45:00,2192.46,1.105,35.92,14,4,0
2024-07-05 15:00:00,2195.31,1.38125,34.96,15,4,0
2024-07-05 15:15:00,2247.48,1.38125,36.52,15,4,0
2024-07-05 15:30:00,2200.56,1.38125,36.24,15,4,0
2024-07-05 15:45:00,2099.32,1.38125,35.13,15,4,0
2024-07-05 16:00:00,2078.76,1.38125,35.38,16,4,0
2024-07-05 16:15:00,2167.43,1.38125,34.83,16,4,0
2024-07-05 16:30:00,2205.66,1.38125,35.49,16,4,0
2024-07-05 16:45:00,2076.41,1.38125,36.15,16,4,0
2024-07-05 17:00:00,2171.56,1.105,34.41,17,4,0
2024-07-05 17:15:00,2156.39,1.105,35.39,17,4,0
2024-07-05 17:30:00,2138.66,1.105,34.34,17,4,0
2024-07-05 17:45:00,1936.93,1.105,33.88,17,4,0
2024-07-05 18:00:00,1479.39,1.105,34.16,18,4,0
2024-07-05 18:15:00,1457.69,1.105,33.13,18,4,0
2024-07-05 18:30:00,1453.97,1.105,33.21,18,4,0
2024-07-05 18:45:00,1438.09,1.105,32.38,18,4,0
2024-07-05 19:00:00,1443.71,0.65,34.57,19,4,0
2024-07-05 19:15:00,1297.61,0.65,32.68,19,4,0
2024-07-05 19:30:00,1200.17,0.65,31.74,19,4,0
2024-07-05 19:45:00,1262.2,0.65,32.1,19,4,0
2024-07-05 20:00:00,1127.81,0.65,31.46,20,4,0
2024-07-05 20:15:00,1166.72,0.65,30.99,20,4,0
2024-07-05 20:30:00,1079.07,0.65,31.27,20,4,0
2024-07-05 20:45:00,1096.37,0.65,31.0,20,4,0
2024-07-05 21:00:00,990.2,0.65,29.58,21,4,0
2024-07-05 21:15:00,922.47,0.65,29.15,21,4,0
2024-07-05 21:30:00,876.94,0.65,29.0,21,4,0
2024-07-05 21:45:00,796.8,0.65,26.99,21,4,0
2024-07-05 22:00:00,810.28,0.65,27.23,22,4,0
2024-07-05 22:15:00,814.13,0.65,29.16,22,4,0
2024-07-05 22:30:00,785.75,0.65,29.02,22,4,0
2024-07-05 22:45:00,796.02,0.65,27.15,22,4,0
2024-07-05 23:00:00,801.89,0.65,27.46,23,4,0
2024-07-05 23:15:00,748.91,0.65,26.92,23,4,0
2024-07-05 23:30:00,811.0,0.65,28.81,23,4,0
2024-07-05 23:45:00,776.49,0.65,26.94,23,4,0
2024-07-06 00:00:00,772.32,0.247,25.66,0,5,1
2024-07-06 00:15:00,759.5,0.247,24.72,0,5,1
2024-07-06 00:30:00,756.95,0.247,23.95,0,5,1
2024-07-06 00:45:00,767.47,0.247,25.17,0,5,1
2024-07-06 01:00:00,782.98,0.247,24.2,1,5,1
2024-07-06 01:15:00,846.88,0.247,23.48,1,5,1
2024-07-06 01:30:00,787.38,0.247,23.94,1,5,1
2024-07-06 01:45:00,804.27,0.247,23.45,1,5,1
2024-07-06 02:00:00,809.61,0.247,25.55,2,5,1
2024-07-06 02:15:00,803.15,0.247,24.82,2,5,1
2024-07-06 02:30:00,798.14,0.247,24.04,2,5,1
2024-07-06 02:45:00,771.31,0.247,25.2,2,5,1
2024-07-06 03:00:00,834.82,0.247,24.06,3,5,1
2024-07-06 03:15:00,843.37,0.247,23.32,3,5,1
2024-07-06 03:30:00,759.62,0.247,25.27,3,5,1
2024-07-06 03:45:00,775.42,0.247,24.55,3,5,1
2024-07-06 04:00:00,793.28,0.247,23.37,4,5,1
2024-07-06 04:15:00,776.85,0.247,24.17,4,5,1
2024-07-06 04:30:00,812.14,0.247,23.76,4,5,1
2024-07-06 04:45:00,782.52,0.247,23.51,4,5,1
2024-07-06 05:00:00,851.96,0.247,25.54,5,5,1
2024-07-06 05:15:00,828.57,0.247,26.54,5,5,1
2024-07-06 05:30:00,805.1,0.247,24.12,5,5,1
2024-07-06 05:45:00,824.65,0.247,25.94,5,5,1
2024-07-06 06:00:00,826.54,0.247,25.24,6,5,1
2024-07-06 06:15:00,786.47,0.247,25.65,6,5,1
2024-07-06 06:30:00,780.41,0.247,25.87,6,5,1
2024-07-06 06:45:00,801.88,0.247,25.98,6,5,1
2024-07-06 07:00:00,820.68,0.247,27.04,7,5,1
2024-07-06 07:15:00,803.34,0.247,26.68,7,5,1
2024-07-06 07:30:00,762.15,0.247,27.92,7,5,1
2024-07-06 07:45:00,932.92,0.247,28.03,7,5,1
2024-07-06 08:00:00,1130.39,0.65,28.26,8,5,1
2024-07-06 08:15:00,1135.71,0.65,28.1,8,5,1
2024-07-06 08:30:00,1242.72,0.65,28.76,8,5,1
2024-07-06 08:45:00,1186.77,0.65,30.21,8,5,1
2024-07-06 09:00:00,1273.6,0.65,30.4,9,5,1
2024-07-06 09:15:00,1286.88,0.65,29.61,9,5,1
2024-07-06 09:30:00,1373.06,0.65,30.86,9,5,1
2024-07-06 09:45:00,1307.94,0.65,31.77,9,5,1
2024-07-06 10:00:00,1283.89,1.105,30.22,10,5,1
2024-07-06 10:15:00,1369.83,1.105,32.36,10,5,1
2024-07-06 10:30:00,1327.93,1.105,31.77,10,5,1
2024-07-06 10:45:00,1361.77,1.105,33.11,10,5,1
2024-07-06 11:00:00,1347.63,1.38125,32.39,11,5,1
2024-07-06 11:15:00,1202.74,1.38125,31.89,11,5,1
2024-07-06 11:30:00,1334.7,1.38125,32.35,11,5,1
2024-07-06 11:45:00,1362.04,1.38125,33.99,11,5,1
2024-07-06 12:00:00,1148.75,0.65,34.45,12,5,1
2024-07-06 12:15:00,1205.51,0.65,33.79,12,5,1
2024-07-06 12:30:00,1158.17,0.65,35.27,12,5,1
2024-07-06 12:45:00,1118.08,0.65,33.66,12,5,1
2024-07-06 13:00:00,1542.27,0.65,35.14,13,5,1
2024-07-06 13:15:00,1397.71,0.65,34.41,13,5,1
2024-07-06 13:30:00,1439.28,0.65,35.02,13,5,1
2024-07-06 13:45:00,1490.12,0.65,35.72,13,5,1
2024-07-06 14:00:00,1515.63,1.105,35.11,14,5,1
2024-07-06 14:15:00,1511.16,1.105,35.58,14,5,1
2024-07-06 14:30:00,1492.33,1.105,36.75,14,5,1
2024-07-06 14:45:00,1483.43,1.105,35.53,14,5,1
2024-07-06 15:00:00,1526.98,1.38125,36.67,15,5,1
2024-07-06 15:15:00,1490.55,1.38125,35.08,15,5,1
2024-07-06 15:30:00,1565.43,1.38125,36.37,15,5,1
2024-07-06 15:45:00,1591.28,1.38125,37.04,15,5,1
2024-07-06 16:00:00,1365.49,1.38125,33.82,16,5,1
2024-07-06 16:15:00,1535.95,1.38125,35.04,16,5,1
2024-07-06 16:30:00,1534.51,1.38125,36.0,16,5,1
2024-07-06 16:45:00,1549.48,1.38125,35.22,16,5,1
2024-07-06 17:00:00,1513.38,1.105,35.49,17,5,1
2024-07-06 17:15:00,1497.15,1.105,34.51,17,5,1
2024-07-06 17:30:00,1476.32,1.105,34.83,17,5,1
2024-07-06 17:45:00,1490.34,1.105,34.39,17,5,1
2024-07-06 18:00:00,1127.19,1.105,35.18,18,5,1
2024-07-06 18:15:00,1051.48,1.105,34.16,18,5,1
2024-07-06 18:30:00,1092.35,1.105,33.92,18,5,1
2024-07-06 18:45:00,998.31,1.105,33.0,18,5,1
2024-07-06 19:00:00,953.5,0.65,32.61,19,5,1
2024-07-06 19:15:00,870.61,0.65,32.31,19,5,1
2024-07-06 19:30:00,854.57,0.65,32.61,19,5,1
2024-07-06 19:45:00,846.99,0.65,31.59,19,5,1
2024-07-06 20:00:00,824.27,0.65,31.78,20,5,1
2024-07-06 20:15:00,806.15,0.65,32.83,20,5,1
2024-07-06 20:30:00,803.38,0.65,31.48,20,5,1
2024-07-06 20:45:00,838.13,0.65,30.13,20,5,1
2024-07-06 21:00:00,816.69,0.65,30.96,21,5,1
2024-07-06 21:15:00,772.62,0.65,29.28,21,5,1
2024-07-06 21:30:00,797.32,0.65,27.59,21,5,1
2024-07-06 21:45:00,780.68,0.65,28.02,21,5,1
2024-07-06 22:00:00,790.7,0.65,26.95,22,5,1
2024-07-06 22:15:00,790.07,0.65,27.79,22,5,1
2024-07-06 22:30:00,788.54,0.65,27.72,22,5,1
2024-07-06 22:45:00,769.88,0.65,28.69,22,5,1
2024-07-06 23:00:00,796.94,0.65,27.26,23,5,1
2024-07-06 23:15:00,786.55,0.65,26.49,23,5,1
2024-07-06 23:30:00,729.69,0.65,27.01,23,5,1
2024-07-06 23:45:00,849.27,0.65,24.28,23,5,1
2024-07-07 00:00:00,826.13,0.247,25.95,0,6,1
2024-07-07 00:15:00,790.97,0.247,26.11,0,6,1
2024-07-07 00:30:00,800.45,0.247,24.06,0,6,1
2024-07-07 00:45:00,771.88,0.247,25.93,0,6,1
2024-07-07 01:00:00,840.7,0.247,25.07,1,6,1
2024-07-07 01:15:00,845.53,0.247,24.29,1,6,1
2024-07-07 01:30:00,803.76,0.247,24.96,1,6,1
2024-07-07 01:45:00,824.56,0.247,26.13,1,6,1
2024-07-07 02:00:00,804.21,0.247,24.35,2,6,1
2024-07-07 02:15:00,767.92,0.247,24.31,2,6,1
2024-07-07 02:30:00,790.12,0.247,23.68,2,6,1
2024-07-07 02:45:00,803.17,0.247,23.33,2,6,1
2024-07-07 03:00:00,789.09,0.247,24.66,3,6,1
2024-07-07 03:15:00,794.75,0.247,23.33,3,6,1
2024-07-07 03:30:00,797.81,0.247,24.11,3,6,1
2024-07-07 03:45:00,798.06,0.247,23.73,3,6,1
2024-07-07 04:00:00,801.25,0.247,24.59,4,6,1
2024-07-07 04:15:00,774.55,0.247,24.59,4,6,1
2024-07-07 04:30:00,782.79,0.247,25.29,4,6,1
2024-07-07 04:45:00,769.17,0.247,24.21,4,6,1
2024-07-07 05:00:00,823.47,0.247,24.59,5,6,1
2024-07-07 05:15:00,749.46,0.247,24.23,5,6,1
2024-07-07 05:30:00,827.69,0.247,24.88,5,6,1
2024-07-07 05:45:00,833.27,0.247,25.79,5,6,1
2024-07-07 06:00:00,792.75,0.247,26.36,6,6,1
2024-07-07 06:15:00,737.52,0.247,25.31,6,6,1
2024-07-07 06:30:00,791.33,0.247,27.04,6,6,1
2024-07-07 06:45:00,798.46,0.247,27.75,6,6,1
2024-07-07 07:00:00,775.75,0.247,27.33,7,6,1
2024-07-07 07:15:00,787.63,0.247,28.85,7,6,1
2024-07-07 07:30:00,836.72,0.247,27.08,7,6,1
2024-07-07 07:45:00,944.57,0.247,27.08,7,6,1
2024-07-07 08:00:00,1057.47,0.65,27.02,8,6,1
2024-07-07 08:15:00,1151.68,0.65,30.03,8,6,1
2024-07-07 08:30:00,1198.31,0.65,29.74,8,6,1
2024-07-07 08:45:00,1205.98,0.65,29.56,8,6,1
2024-07-07 09:00:00,1266.42,0.65,30.22,9,6,1
2024-07-07 09:15:00,1207.61,0.65,29.49,9,6,1
2024-07-07 09:30:00,1378.46,0.65,32.74,9,6,1
2024-07-07 09:45:00,1380.56,0.65,31.27,9,6,1
2024-07-07 10:00:00,1352.45,1.105,31.64,10,6,1
2024-07-07 10:15:00,1350.49,1.105,32.51,10,6,1
2024-07-07 10:30:00,1347.92,1.105,32.68,10,6,1
2024-07-07 10:45:00,1340.7,1.105,32.83,10,6,1
2024-07-07 11:00:00,1376.49,1.38125,32.37,11,6,1
2024-07-07 11:15:00,1344.61,1.38125,33.71,11,6,1
2024-07-07 11:30:00,1415.01,1.38125,35.16,11,6,1
2024-07-07 11:45:00,1397.56,1.38125,35.03,11,6,1
2024-07-07 12:00:00,1171.88,0.65,35.52,12,6,1
2024-07-07 12:15:00,1098.42,0.65,34.1,12,6,1
2024-07-07 12:30:00,1152.47,0.65,33.97,12,6,1
2024-07-07 12:45:00,1168.0,0.65,34.89,12,6,1
2024-07-07 13:00:00,1480.97,0.65,35.24,13,6,1
2024-07-07 13:15:00,1480.88,0.65,36.26,13,6,1
2024-07-07 13:30:00,1483.44,0.65,34.19,13,6,1
2024-07-07 13:45:00,1502.48,0.65,36.91,13,6,1
2024-07-07 14:00:00,1577.45,1.105,35.67,14,6,1
2024-07-07 14:15:00,1421.79,1.105,35.54,14,6,1
2024-07-07 14:30:00,1508.2,1.105,35.14,14,6,1
2024-07-07 14:45:00,1494.39,1.105,34.66,14,6,1
2024-07-07 15:00:00,1517.81,1.38125,36.66,15,6,1
2024-07-07 15:15:00,1551.7,1.38125,36.05,15,6,1
2024-07-07 15:30:00,1545.02,1.38125,34.92,15,6,1
2024-07-07 15:45:00,1385.96,1.38125,34.85,15,6,1
2024-07-07 16:00:00,1532.84,1.38125,35.53,16,6,1
2024-07-07 16:15:00,1449.33,1.38125,37.02,16,6,1
2024-07-07 16:30:00,1453.19,1.38125,35.34,16,6,1
2024-07-07 16:45:00,1517.46,1.38125,34.18,16,6,1
2024-07-07 17:00:00,1448.39,1.105,35.0,17,6,1
2024-07-07 17:15:00,1408.22,1.105,34.77,17,6,1
2024-07-07 17:30:00,1361.13,1.105,32.6,17,6,1
2024-07-07 17:45:00,1524.69,1.105,34.47,17,6,1
2024-07-07 18:00:00,1017.73,1.105,34.06,18,6,1
2024-07-07 18:15:00,1031.15,1.105,34.51,18,6,1
2024-07-07 18:30:00,1103.97,1.105,35.13,18,6,1
2024-07-07 18:45:00,1062.08,1.105,34.23,18,6,1
2024-07-07 19:00:00,939.1,0.65,32.78,19,6,1
2024-07-07 19:15:00,858.15,0.65,31.77,19,6,1
2024-07-07 19:30:00,991.62,0.65,34.35,19,6,1
2024-07-07 19:45:00,889.67,0.65,31.98,19,6,1
2024-07-07 20:00:00,832.02,0.65,31.56,20,6,1
2024-07-07 20:15:00,780.5,0.65,31.15,20,6,1
2024-07-07 20:30:00,798.82,0.65,30.94,20,6,1
2024-07-07 20:45:00,796.15,0.65,30.28,20,6,1
2024-07-07 21:00:00,807.94,0.65,29.54,21,6,1
2024-07-07 21:15:00,834.82,0.65,29.17,21,6,1
2024-07-07 21:30:00,821.11,0.65,29.19,21,6,1
2024-07-07 21:45:00,774.14,0.65,28.39,21,6,1
2024-07-07 22:00:00,833.04,0.65,27.88,22,6,1
2024-07-07 22:15:00,807.52,0.65,28.16,22,6,1
2024-07-07 22:30:00,816.49,0.65,27.5,22,6,1
2024-07-07 22:45:00,835.2,0.65,28.55,22,6,1
2024-07-07 23:00:00,773.32,0.65,24.88,23,6,1
2024-07-07 23:15:00,799.14,0.65,27.54,23,6,1
2024-07-07 23:30:00,787.25,0.65,27.34,23,6,1
2024-07-07 23:45:00,762.37,0.65,24.39,23,6,1
2024-07-08 00:00:00,808.32,0.247,25.48,0,0,0
2024-07-08 00:15:00,860.28,0.247,25.19,0,0,0
2024-07-08 00:30:00,755.84,0.247,24.11,0,0,0
2024-07-08 00:45:00,799.23,0.247,24.39,0,0,0
2024-07-08 01:00:00,815.37,0.247,23.92,1,0,0
2024-07-08 01:15:00,802.95,0.247,26.02,1,0,0
2024-07-08 01:30:00,797.28,0.247,25.21,1,0,0
2024-07-08 01:45:00,768.82,0.247,25.34,1,0,0
2024-07-08 02:00:00,805.59,0.247,24.78,2,0,0
2024-07-08 02:15:00,781.84,0.247,23.21,2,0,0
2024-07-08 02:30:00,747.44,0.247,23.63,2,0,0
2024-07-08 02:45:00,828.67,0.247,24.4,2,0,0
2024-07-08 03:00:00,823.0,0.247,23.02,3,0,0
2024-07-08 03:15:00,801.24,0.247,24.58,3,0,0
2024-07-08 03:30:00,805.5,0.247,23.86,3,0,0
2024-07-08 03:45:00,825.78,0.247,23.82,3,0,0
2024-07-08 04:00:00,805.38,0.247,24.77,4,0,0
2024-07-08 04:15:00,821.7,0.247,24.67,4,0,0
2024-07-08 04:30:00,792.86,0.247,24.17,4,0,0
2024-07-08 04:45:00,831.49,0.247,25.55,4,0,0
2024-07-08 05:00:00,807.7,0.247,23.94,5,0,0
2024-07-08 05:15:00,804.66,0.247,25.5,5,0,0
2024-07-08 05:30:00,769.52,0.247,25.71,5,0,0
2024-07-08 05:45:00,806.89,0.247,25.24,5,0,0
2024-07-08 06:00:00,780.03,0.247,26.02,6,0,0
2024-07-08 06:15:00,784.68,0.247,25.04,6,0,0
2024-07-08 06:30:00,780.43,0.247,27.09,6,0,0
2024-07-08 06:45:00,774.41,0.247,26.52,6,0,0
2024-07-08 07:00:00,850.99,0.247,26.58,7,0,0
2024-07-08 07:15:00,923.58,0.247,28.19,7,0,0
2024-07-08 07:30:00,1154.82,0.247,27.14,7,0,0
2024-07-08 07:45:00,1268.83,0.247,26.94,7,0,0
2024-07-08 08:00:00,1566.43,0.65,27.2,8,0,0
2024-07-08 08:15:00,1624.73,0.65,29.31,8,0,0
2024-07-08 08:30:00,1611.66,0.65,28.19,8,0,0
2024-07-08 08:45:00,1762.16,0.65,31.01,8,0,0
2024-07-08 09:00:00,1742.4,0.65,28.33,9,0,0
2024-07-08 09:15:00,1854.45,0.65,31.75,9,0,0
2024-07-08 09:30:00,1900.29,0.65,30.95,9,0,0
2024-07-08 09:45:00,1887.67,0.65,31.09,9,0,0
2024-07-08 10:00:00,1985.41,1.105,31.12,10,0,0
2024-07-08 10:15:00,1832.55,1.105,32.25,10,0,0
2024-07-08 10:30:00,1985.74,1.105,32.27,10,0,0
2024-07-08 10:45:00,2042.38,1.105,33.54,10,0,0
2024-07-08 11:00:00,1881.89,1.38125,33.09,11,0,0
2024-07-08 11:15:00,2002.59,1.38125,33.45,11,0,0
2024-07-08 11:30:00,1941.97,1.38125,33.36,11,0,0
2024-07-08 11:45:00,1920.79,1.38125,33.91,11,0,0
2024-07-08 12:00:00,1612.94,0.65,34.49,12,0,0
2024-07-08 12:15:00,1559.37,0.65,33.14,12,0,0
2024-07-08 12:30:00,1717.28,0.65,33.68,12,0,0
2024-07-08 12:45:00,1702.7,0.65,35.58,12,0,0
2024-07-08 13:00:00,2138.5,0.65,35.33,13,0,0
2024-07-08 13:15:00,2043.67,0.65,35.23,13,0,0
2024-07-08 13:30:00,2070.83,0.65,35.56,13,0,0
2024-07-08 13:45:00,2221.42,0.65,35.96,13,0,0
2024-07-08 14:00:00,2040.21,1.105,35.36,14,0,0
2024-07-08 14:15:00,2101.2,1.105,35.26,14,0,0
2024-07-08 14:30:00,2183.57,1.105,36.11,14,0,0
2024-07-08 14:45:00,2142.54,1.105,35.2,14,0,0
2024-07-08 15:00:00,2190.69,1.38125,36.33,15,0,0
2024-07-08 15:15:00,2133.36,1.38125,34.63,15,0,0
2024-07-08 15:30:00,2277.14,1.38125,36.77,15,0,0
2024-07-08 15:45:00,2249.66,1.38125,36.26,15,0,0
2024-07-08 16:00:00,2119.46,1.38125,36.0,16,0,0
2024-07-08 16:15:00,2188.01,1.38125,36.47,16,0,0
2024-07-08 16:30:00,2304.53,1.38125,36.88,16,0,0
2024-07-08 16:45:00,2238.56,1.38125,36.19,16,0,0
2024-07-08 17:00:00,1950.57,1.105,33.72,17,0,0
2024-07-08 17:15:00,2061.72,1.105,33.97,17,0,0
2024-07-08 17:30:00,1926.71,1.105,34.26,17,0,0
2024-07-08 17:45:00,2057.36,1.105,34.53,17,0,0
2024-07-08 18:00:00,1652.6,1.105,34.66,18,0,0
2024-07-08 18:15:00,1432.46,1.105,33.38,18,0,0
2024-07-08 18:30:00,1419.63,1.105,33.8,18,0,0
2024-07-08 18:45:00,1409.97,1.105,32.73,18,0,0
2024-07-08 19:00:00,1273.51,0.65,32.51,19,0,0
2024-07-08 19:15:00,1240.36,0.65,31.53,19,0,0
2024-07-08 19:30:00,1253.88,0.65,31.56,19,0,0
2024-07-08 19:45:00,1150.98,0.65,30.85,19,0,0
2024-07-08 20:00:00,1129.8,0.65,30.77,20,0,0
2024-07-08 20:15:00,1171.75,0.65,32.01,20,0,0
2024-07-08 20:30:00,1061.39,0.65,30.02,20,0,0
2024-07-08 20:45:00,1101.94,0.65,32.5,20,0,0
2024-07-08 21:00:00,985.04,0.65,30.39,21,0,0
2024-07-08 21:15:00,954.53,0.65,29.76,21,0,0
2024-07-08 21:30:00,874.39,0.65,28.53,21,0,0
2024-07-08 21:45:00,882.4,0.65,29.39,21,0,0
2024-07-08 22:00:00,790.19,0.65,27.99,22,0,0
2024-07-08 22:15:00,795.62,0.65,28.17,22,0,0
2024-07-08 22:30:00,782.13,0.65,29.75,22,0,0
2024-07-08 22:45:00,799.16,0.65,27.27,22,0,0
2024-07-08 23:00:00,780.54,0.65,27.92,23,0,0
2024-07-08 23:15:00,773.26,0.65,26.1,23,0,0
2024-07-08 23:30:00,806.21,0.65,26.32,23,0,0
2024-07-08 23:45:00,805.11,0.65,27.46,23,0,0
2024-07-09 00:00:00,818.79,0.247,25.26,0,1,0
2024-07-09 00:15:00,789.65,0.247,26.94,0,1,0
2024-07-09 00:30:00,809.79,0.247,25.81,0,1,0
2024-07-09 00:45:00,813.22,0.247,24.56,0,1,0
2024-07-09 01:00:00,810.67,0.247,25.31,1,1,0
2024-07-09 01:15:00,780.18,0.247,25.4,1,1,0
2024-07-09 01:30:00,803.58,0.247,24.95,1,1,0
2024-07-09 01:45:00,808.74,0.247,23.06,1,1,0
2024-07-09 02:00:00,800.17,0.247,23.62,2,1,0
2024-07-09 02:15:00,749.92,0.247,23.92,2,1,0
2024-07-09 02:30:00,803.85,0.247,23.99,2,1,0
2024-07-09 02:45:00,853.1,0.247,24.51,2,1,0
2024-07-09 03:00:00,791.36,0.247,24.14,3,1,0
2024-07-09 03:15:00,782.53,0.247,22.94,3,1,0
2024-07-09 03:30:00,808.96,0.247,24.36,3,1,0
2024-07-09 03:45:00,807.5,0.247,24.6,3,1,0
2024-07-09 04:00:00,828.63,0.247,24.65,4,1,0
2024-07-09 04:15:00,769.81,0.247,25.18,4,1,0
2024-07-09 04:30:00,817.55,0.247,25.12,4,1,0
2024-07-09 04:45:00,814.17,0.247,24.99,4,1,0
2024-07-09 05:00:00,796.59,0.247,24.75,5,1,0
2024-07-09 05:15:00,808.13,0.247,23.68,5,1,0
2024-07-09 05:30:00,824.71,0.247,25.58,5,1,0
2024-07-09 05:45:00,820.94,0.247,25.66,5,1,0
2024-07-09 06:00:00,772.57,0.247,25.97,6,1,0
2024-07-09 06:15:00,819.68,0.247,25.02,6,1,0
2024-07-09 06:30:00,798.45,0.247,25.48,6,1,0
2024-07-09 06:45:00,801.75,0.247,27.51,6,1,0
2024-07-09 07:00:00,801.76,0.247,26.97,7,1,0
2024-07-09 07:15:00,875.65,0.247,27.89,7,1,0
2024-07-09 07:30:00,1153.26,0.247,27.73,7,1,0
2024-07-09 07:45:00,1365.06,0.247,28.1,7,1,0
2024-07-09 08:00:00,1611.86,0.65,29.2,8,1,0
2024-07-09 08:15:00,1623.35,0.65,28.42,8,1,0
2024-07-09 08:30:00,1714.07,0.65,29.29,8,1,0
2024-07-09 08:45:00,1779.67,0.65,29.24,8,1,0
2024-07-09 09:00:00,1783.25,0.65,29.65,9,1,0
2024-07-09 09:15:00,1743.38,0.65,30.15,9,1,0
2024-07-09 09:30:00,1979.08,0.65,30.96,9,1,0
2024-07-09 09:45:00,1851.82,0.65,30.79,9,1,0
2024-07-09 10:00:00,2010.58,1.105,32.56,10,1,0
2024-07-09 10:15:00,1852.19,1.105,31.21,10,1,0
2024-07-09 10:30:00,1937.41,1.105,32.15,10,1,0
2024-07-09 10:45:00,1954.99,1.105,32.3,10,1,0
2024-07-09 11:00:00,2069.41,1.38125,34.16,11,1,0
2024-07-09 11:15:00,2007.58,1.38125,33.49,11,1,0
2024-07-09 11:30:00,2034.18,1.38125,34.48,11,1,0
2024-07-09 11:45:00,1855.69,1.38125,32.77,11,1,0
2024-07-09 12:00:00,1624.02,0.65,34.46,12,1,0
2024-07-09 12:15:00,1703.39,0.65,35.22,12,1,0
2024-07-09 12:30:00,1715.58,0.65,34.83,12,1,0
2024-07-09 12:45:00,1702.71,0.65,35.84,12,1,0
2024-07-09 13:00:00,2124.93,0.65,34.78,13,1,0
2024-07-09 13:15:00,2258.22,0.65,36.51,13,1,0
2024-07-09 13:30:00,2160.82,0.65,37.38,13,1,0
2024-07-09 13:45:00,2066.62,0.65,35.39,13,1,0
2024-07-09 14:00:00,2121.55,1.105,35.44,14,1,0
2024-07-09 14:15:00,2248.67,1.105,37.05,14,1,0
2024-07-09 14:30:00,2208.46,1.105,37.21,14,1,0
2024-07-09 14:45:00,2243.47,1.105,35.57,14,1,0
2024-07-09 15:00:00,2192.54,1.38125,35.66,15,1,0
2024-07-09 15:15:00,2175.32,1.38125,35.76,15,1,0
2024-07-09 15:30:00,2031.65,1.38125,34.87,15,1,0
2024-07-09 15:45:00,2053.66,1.38125,35.15,15,1,0
2024-07-09 16:00:00,2144.9,1.38125,34.99,16,1,0
2024-07-09 16:15:00,1991.53,1.38125,35.07,16,1,0
2024-07-09 16:30:00,2213.33,1.38125,35.52,16,1,0
2024-07-09 16:45:00,2134.77,1.38125,35.57,16,1,0
2024-07-09 17:00:00,2399.15,1.105,36.44,17,1,0
2024-07-09 17:15:00,2194.9,1.105,34.19,17,1,0
2024-07-09 17:30:00,2108.32,1.105,35.55,17,1,0
2024-07-09 17:45:00,2037.31,1.105,34.34,17,1,0
2024-07-09 18:00:00,1590.66,1.105,34.2,18,1,0
2024-07-09 18:15:00,1598.02,1.105,34.5,18,1,0
2024-07-09 18:30:00,1344.64,1.105,32.75,18,1,0
2024-07-09 18:45:00,1338.14,1.105,33.64,18,1,0
2024-07-09 19:00:00,1333.65,0.65,33.13,19,1,0
2024-07-09 19:15:00,1343.78,0.65,33.05,19,1,0
2024-07-09 19:30:00,1285.73,0.65,32.53,19,1,0
2024-07-09 19:45:00,1321.33,0.65,33.89,19,1,0
2024-07-09 20:00:00,1105.8,0.65,31.04,20,1,0
2024-07-09 20:15:00,1027.43,0.65,30.75,20,1,0
2024-07-09 20:30:00,1083.72,0.65,30.28,20,1,0
2024-07-09 20:45:00,988.51,0.65,29.95,20,1,0
2024-07-09 21:00:00,909.25,0.65,29.49,21,1,0
2024-07-09 21:15:00,971.72,0.65,30.56,21,1,0
2024-07-09 21:30:00,951.2,0.65,30.35,21,1,0
2024-07-09 21:45:00,839.66,0.65,28.37,21,1,0
2024-07-09 22:00:00,789.01,0.65,27.78,22,1,0
2024-07-09 22:15:00,796.18,0.65,28.45,22,1,0
2024-07-09 22:30:00,791.11,0.65,27.26,22,1,0
2024-07-09 22:45:00,767.65,0.65,27.85,22,1,0
2024-07-09 23:00:00,782.85,0.65,27.16,23,1,0
2024-07-09 23:15:00,812.51,0.65,25.45,23,1,0
2024-07-09 23:30:00,807.72,0.65,27.59,23,1,0
2024-07-09 23:45:00,804.03,0.65,27.48,23,1,0
2024-07-10 00:00:00,776.12,0.247,25.27,0,2,0
2024-07-10 00:15:00,795.64,0.247,25.18,0,2,0
2024-07-10 00:30:00,747.75,0.247,25.47,0,2,0
2024-07-10 00:45:00,804.28,0.247,25.28,0,2,0
2024-07-10 01:00:00,834.29,0.247,25.33,1,2,0
2024-07-10 01:15:00,764.62,0.247,26.23,1,2,0
2024-07-10 01:30:00,785.94,0.247,24.32,1,2,0
2024-07-10 01:45:00,807.9,0.247,23.68,1,2,0
2024-07-10 02:00:00,830.07,0.247,23.1,2,2,0
2024-07-10 02:15:00,789.24,0.247,23.53,2,2,0
2024-07-10 02:30:00,783.39,0.247,24.02,2,2,0
2024-07-10 02:45:00,752.75,0.247,25.45,2,2,0
2024-07-10 03:00:00,802.48,0.247,23.59,3,2,0
2024-07-10 03:15:00,849.01,0.247,24.19,3,2,0
2024-07-10 03:30:00,806.66,0.247,24.04,3,2,0
2024-07-10 03:45:00,799.47,0.247,25.07,3,2,0
